date,title,url
2017-07-18,【中大期货金属（黄金）日报20170718——通胀降温金银震荡】,http://www.zdqh.com/about/news_info.php?2053
2017-07-18,【中大期货金属(有色金属)日报20170718——中国经济数据好于预期 铝产量创三年新高 铝价冲,http://www.zdqh.com/about/news_info.php?2050
2017-07-15,【中大期货金属(有色)周报20170717——美联储将稳步加息与缩表 基本面持续分化 基本金属内,http://www.zdqh.com/about/news_info.php?2042
2017-07-14,【中大期货金属（黄金）日报20170714——美通胀好转金银震荡】,http://www.zdqh.com/about/news_info.php?2036
2017-07-14,【中大期货金属(有色金属)日报20170714——市场传言中国将进一步削减铝产能 期铝一骑绝尘,http://www.zdqh.com/about/news_info.php?2033
2017-07-13,【中大期货金属（黄金）日报20170713——耶伦证词中性金银震荡】,http://www.zdqh.com/about/news_info.php?2027
2017-07-13,【中大期货金属(有色金属)日报20170713——LME库存下降 美联储看好经济增长前景 基本金属冲,http://www.zdqh.com/about/news_info.php?2026
2017-07-12,【中大期货金属（黄金）日报20170712——金银延续超跌反弹】,http://www.zdqh.com/about/news_info.php?2020
2017-07-12,【中大期货金属(有色金属)日报20170712——信发铝项目违规 黑色系反弹 智利罢工 基本金属,http://www.zdqh.com/about/news_info.php?2018
2017-07-11,【中大期货金属（黄金）日报20170711——金银超跌反弹】,http://www.zdqh.com/about/news_info.php?2012
2017-07-11,【中大期货金属(有色金属)日报20170711——中国通胀数据迟滞 智利铜矿再度罢工 基本金属涨,http://www.zdqh.com/about/news_info.php?2011
2017-07-10,【中大期货金属(有色)周报20170710——美国数据好坏不一 各品种供需面延续分化之势 基本金,http://www.zdqh.com/about/news_info.php?2004
2017-07-07,【中大期货金属（黄金）日报20170707——欧央行会议纪要分歧金银震荡】,http://www.zdqh.com/about/news_info.php?1998
2017-07-07,【中大期货金属(有色金属)日报20170707——市场乐观预期中国工业数据 菲取消矿业环保限制,http://www.zdqh.com/about/news_info.php?1995
2017-07-06,【中大期货金属（黄金）日报20170706——美联储会议纪要分歧金银震荡】,http://www.zdqh.com/about/news_info.php?1991
2017-07-06,【中大期货金属(有色金属)日报20170706——供需面好坏不一 美联储坚持加息步伐 基本金属继,http://www.zdqh.com/about/news_info.php?1987
2017-07-05,【中大期货金属（黄金）日报20170705——美国休市金银震荡】,http://www.zdqh.com/about/news_info.php?1983
2017-07-05,【中大期货金属(有色金属)日报20170705——市场乐观情绪消退 中国央行货币政策基调不变 基,http://www.zdqh.com/about/news_info.php?1980
2017-07-04,【中大期货金属（黄金）日报20170704——全球债市收益率回升金银承压】,http://www.zdqh.com/about/news_info.php?1977
2017-07-04,【中大期货金属(有色金属)日报20170704——库存增减不一 中国需求预期回升 基本金属小幅分,http://www.zdqh.com/about/news_info.php?1973
2017-07-01,【中大期货金属(有色)周报20170703——全球央行态度由鸽转鹰 供需基本面好坏不一 基本金属,http://www.zdqh.com/about/news_info.php?1962
2017-06-30,【中大期货金属（黄金）日报20170630——全球债市收益率回升金银承压】,http://www.zdqh.com/about/news_info.php?1959
2017-06-30,【中大期货金属(有色金属)日报20170630——LME库存持续回落 美国GDP小幅上修 基本金属冲高回,http://www.zdqh.com/about/news_info.php?1955
2017-06-29,【中大期货金属（黄金）日报20170629——欧央行解读德拉吉言论金银震荡】,http://www.zdqh.com/about/news_info.php?1951
2017-06-29,【中大期货金属(有色金属)日报20170629——美元疲软 基金净多增加 原油回升 基本金属悉数,http://www.zdqh.com/about/news_info.php?1948
2017-06-28,【中大期货金属（黄金）日报20170628——德拉吉鹰派发言金银震荡】,http://www.zdqh.com/about/news_info.php?1946
2017-06-28,【中大期货金属(有色金属)日报20170628——美元疲软 国内黑色系再度狂涨 基本金属震荡走强,http://www.zdqh.com/about/news_info.php?1943
2017-06-27,【中大期货金属（黄金）日报20170627——基金撤退金银弱势】,http://www.zdqh.com/about/news_info.php?1938
2017-06-27,【中大期货金属(有色金属)日报20170627——市场持续炒作中国需求预期与矿场供应忧虑 市场,http://www.zdqh.com/about/news_info.php?1936
2017-06-24,【中大期货金属(有色)周报201706026——美联储鹰鸽互现 供需面各不相同 基本金属大多上扬,http://www.zdqh.com/about/news_info.php?1928
2017-06-23,【中大期货金属(有色金属)日报20170623——经济数据好坏不一 LME库存持续回落 基本金属悉数,http://www.zdqh.com/about/news_info.php?1922
2017-06-22,【中大期货金属(有色金属)日报20170622——美元先扬后抑 行业组织报告凸显供应短缺 基本金,http://www.zdqh.com/about/news_info.php?1916
2017-06-21,【中大期货金属（黄金）日报20170621——缩表预期压制金银弱势】,http://www.zdqh.com/about/news_info.php?1913
2017-06-21,【中大期货金属(有色金属)日报20170621——中国需求前景难料 基金多头减持 基本金属内强外,http://www.zdqh.com/about/news_info.php?1909
2017-06-20,【中大期货金属（黄金）日报20170620——缩表预期压制金银弱势】,http://www.zdqh.com/about/news_info.php?1903
2017-06-20,【中大期货金属(有色金属)日报20170620——英国开启退欧谈判 LME库存持续回落 基本金属除锡,http://www.zdqh.com/about/news_info.php?1901
2017-06-17,【中大期货金属(有色)周报201706019—— 三大央行货币政策分化 中美数据好坏不一 基本金属,http://www.zdqh.com/about/news_info.php?1896
2017-06-16,【中大期货金属(有色金属)日报20170616——英美央行货币政策持续分化 美国数据好坏不一 基,http://www.zdqh.com/about/news_info.php?1891
2017-06-15,【中大期货金属(有色金属)日报20170615——美联储稳步加息 中国工业数据回升 基本金属持续,http://www.zdqh.com/about/news_info.php?1887
2017-06-14,【中大期货金属（黄金）日报20170614——美联储决议前金银弱势】,http://www.zdqh.com/about/news_info.php?1884
2017-06-14,【中大期货金属(有色金属)日报20170614——市场静待联储议息会议结果 基本金属外强内弱】,http://www.zdqh.com/about/news_info.php?1881
2017-06-13,【中大期货金属(有色金属)日报20170613——市场静待联储议息会议结果与中国公布经济数据,http://www.zdqh.com/about/news_info.php?1875
2017-06-10,【中大期货金属(有色)周报201706012—— 黑天鹅事件接二连三 中国铜进口环比暴升 基本金属,http://www.zdqh.com/about/news_info.php?1868
2017-06-09,【中大期货金属（黄金）日报20170609——欧央行鹰派预期落空，金银回落】,http://www.zdqh.com/about/news_info.php?1862
2017-06-09,【中大期货金属(有色金属)日报20170609——中国5月进出口数据喜人 欧央行维持利率不变 铜,http://www.zdqh.com/about/news_info.php?1859
2017-06-08,【中大期货金属（黄金）日报20170608——欧元震荡，金银回落】,http://www.zdqh.com/about/news_info.php?1855
2017-06-08,【中大期货金属(有色金属)日报20170608——智利北部强降雨阻碍铜矿生产 伦铜小幅回升】,http://www.zdqh.com/about/news_info.php?1853
2017-06-07,【中大期货金属（黄金）日报20170607——避险攀升，金银强势】,http://www.zdqh.com/about/news_info.php?1849
2017-06-07,【中大期货金属(有色金属)日报20170607——中国需求持续疲软 地缘政治紧张局势升级 基本金,http://www.zdqh.com/about/news_info.php?1846
2017-06-06,【中大期货金属（黄金）日报20170606——7国断交卡塔尔，金银震荡】,http://www.zdqh.com/about/news_info.php?1842
2017-06-06,【中大期货金属(有色金属)日报20170606——基金净多头减持 美元反弹 市场避险情绪升温 基,http://www.zdqh.com/about/news_info.php?1840
2017-06-03,【中大期货金属(有色)周报20170605——联储加息步伐将放缓 全球镍供应增加忧虑持续 基本金,http://www.zdqh.com/about/news_info.php?1832
2017-06-02,【中大期货金属（黄金）日报20160602——ADP好于预期金银承压】,http://www.zdqh.com/about/news_info.php?1827
2017-06-02,【中大期货金属(有色金属)日报20170602——供应忧虑各不相同 铜涨而镍创11个月新低】,http://www.zdqh.com/about/news_info.php?1824
2017-06-01,【中大期货金属（黄金）日报20160601——原油回落金银承压】,http://www.zdqh.com/about/news_info.php?1820
2017-06-01,【中大期货金属(有色金属)日报20170601——中国数据提供短期支撑 镍供应增加忧虑显现 基本,http://www.zdqh.com/about/news_info.php?1818
2017-05-31,【中大期货金属（黄金）日报20160531——原油回升金银冲高回落】,http://www.zdqh.com/about/news_info.php?1811
2017-05-31,【中大期货金属(有色)周报20170529——三大经济体前景错综复杂 供需基本面出现分化 基本金,http://www.zdqh.com/about/news_info.php?1810
2017-05-26,【中大期货金属(有色金属)日报20170526——自由港印尼铜矿罢工引发供应忧虑 铜引领基本金,http://www.zdqh.com/about/news_info.php?1805
2017-05-25,【中大期货金属(有色金属)日报20170525——穆迪下调中国信贷评级 美联储公布5月会议纪要,http://www.zdqh.com/about/news_info.php?1802
2017-05-24,【中大期货金属(有色金属)日报20170524——行业组织数据与海关数据好坏不一 基本金属涨跌,http://www.zdqh.com/about/news_info.php?1796
2017-05-23,【中大期货金属(有色金属)日报20170523——中国加大整顿钢铁行业波及锌与镍 基本金属普涨,http://www.zdqh.com/about/news_info.php?1791
2017-05-20,【中大期货金属(有色)周报20170522——特朗普泄密门事件搅局 供需基本面好坏不一 基本金属,http://www.zdqh.com/about/news_info.php?1783
2017-05-19,【中大期货金属（黄金）日报20160519——避险情绪暂缓金银冲高回落】,http://www.zdqh.com/about/news_info.php?1776
2017-05-19,【中大期货金属(有色金属)日报20170519——特朗普“通俄门”持续发酵引发美国政治不确定,http://www.zdqh.com/about/news_info.php?1774
2017-05-18,【中大期货金属（黄金）日报20170518——特朗普危机发酵金银延续超跌反弹】,http://www.zdqh.com/about/news_info.php?1771
2017-05-18,【中大期货金属(有色金属)日报20170518——全球供需好坏不一 市场弱化美基建计划前景 基本,http://www.zdqh.com/about/news_info.php?1769
2017-05-17,【中大期货金属(有色金属)日报20170517——中国加强金融监管 美国经济数据向好 基本金属持,http://www.zdqh.com/about/news_info.php?1762
2017-05-16,【中大期货金属（黄金）日报20170516——通胀回升金银延续超跌反弹】,http://www.zdqh.com/about/news_info.php?1755
2017-05-16,【中大期货金属(有色金属)日报20170516——中国数据与“一带一路”计划提振市场信心 基本,http://www.zdqh.com/about/news_info.php?1754
2017-05-13,【中大期货金属(有色)周报20170515——中美数据好坏不一 法国大选未出现黑天鹅事件 基本金,http://www.zdqh.com/about/news_info.php?1749
2017-05-12,【中大期货金属（黄金）日报20170512——通胀回升金银延续超跌反弹】,http://www.zdqh.com/about/news_info.php?1744
2017-05-12,【中大期货金属(有色金属)日报20170512——LME 库存持续回落 美国数据向好 基本金属冲高回,http://www.zdqh.com/about/news_info.php?1742
2017-05-11,【中大期货金属（黄金）日报20170511——通胀回升金银延续超跌反弹】,http://www.zdqh.com/about/news_info.php?1735
2017-05-11,【中大期货金属(有色金属)日报20170511——中国经济数据疲软 美联储官员再放鹰派言论 基本,http://www.zdqh.com/about/news_info.php?1734
2017-05-10,【中大期货金属(有色金属)日报20170510——美元回升 LME库存回落 基本金属涨幅有限】,http://www.zdqh.com/about/news_info.php?1726
2017-05-09,【中大期货金属（黄金）日报20170509——避险趋弱金银震荡】,http://www.zdqh.com/about/news_info.php?1721
2017-05-09,【中大期货金属(有色金属)日报20170509——中国进口数据疲软 联储官员鹰鸽相对 基本金属持,http://www.zdqh.com/about/news_info.php?1720
2017-05-06,【中大期货金属(有色)周报20170508——美联储加息前景大涨 菲国会否决环保部长任命 基本金,http://www.zdqh.com/about/news_info.php?1714
2017-05-05,【中大期货金属（黄金）日报20170505——通胀回落金银下挫】,http://www.zdqh.com/about/news_info.php?1711
2017-05-05,【中大期货金属(有色金属)日报20170505——美联储议息声明助推加息预期 伦铜库存持续大增,http://www.zdqh.com/about/news_info.php?1707
2017-05-04,【中大期货金属(有色金属)日报20170504——伦铜库存大增 菲国会否决环保部长任命 基本金属,http://www.zdqh.com/about/news_info.php?1700
2017-05-03,【中大期货金属（黄金）日报20170503——美联储利率决议前金银窄幅震荡】,http://www.zdqh.com/about/news_info.php?1695
2017-05-03,【中大期货金属(有色金属)日报20170503——美政府停摆危机暂缓 印尼铜矿罢工 基本金属冲高,http://www.zdqh.com/about/news_info.php?1693
2017-04-29,【中大期货金属(有色)周报20170501——美国政府将陷停摆危机 政治局会议释放六大信号 基本,http://www.zdqh.com/about/news_info.php?1686
2017-04-28,【中大期货金属（黄金）日报20170428——欧日维持鸽派，金银重回弱势】,http://www.zdqh.com/about/news_info.php?1681
2017-04-28,【中大期货金属(有色金属)日报20170428——欧日央行维持利率不变 欧美经济数据分化 基本金,http://www.zdqh.com/about/news_info.php?1678
2017-04-27,【中大期货金属(有色金属)日报20170427——全球库存持续下滑 中国需求忧虑依存 基本金属走,http://www.zdqh.com/about/news_info.php?1673
2017-04-26,【中大期货金属（黄金）日报20170426——避险消退税改重燃，金银重回弱势】,http://www.zdqh.com/about/news_info.php?1667
2017-04-26,【中大期货金属(有色金属)日报20170426——市场风险意愿持续增强 中国需求忧虑依然存在 基,http://www.zdqh.com/about/news_info.php?1666
2017-04-25,【中大期货金属（黄金）日报20170425——避险暂时消退，金银重回震荡】,http://www.zdqh.com/about/news_info.php?1660
2017-04-25,【中大期货金属(有色金属)日报20170425——法国首轮选举结果符合预期 全球库存持续回落 基,http://www.zdqh.com/about/news_info.php?1659
2017-04-22,【中大期货金属(有色)周报20170424——欧美经济前景黯淡 金属基本面好坏不一 基本金属小幅,http://www.zdqh.com/about/news_info.php?1653
2017-04-21,【中大期货金属（黄金）日报20170421——法国大选不确定性，金强银弱分化】,http://www.zdqh.com/about/news_info.php?1649
2017-04-21,【中大期货金属(有色金属)日报20170421——原油亚洲盘反弹 自由港印尼分支将罢工 基本金属,http://www.zdqh.com/about/news_info.php?1648
2017-04-20,【中大期货金属（黄金）日报20170420——美联储鹰派言论，金银震荡回落】,http://www.zdqh.com/about/news_info.php?1642
2017-04-20,【中大期货金属(有色金属)日报20170420——需求忧虑挥之不去 铁矿石价格反弹提振市场情绪,http://www.zdqh.com/about/news_info.php?1641
2017-04-19,【中大期货金属（黄金）日报20170419——英大选重启，金银震荡】,http://www.zdqh.com/about/news_info.php?1635
2017-04-19,【中大期货金属(有色金属)日报20170419——朝鲜半岛形势持续紧张 中国需求忧虑并未减退 基,http://www.zdqh.com/about/news_info.php?1633
2017-04-18,【中大期货金属（黄金）日报20170418——地缘政治风险趋缓，金银回落】,http://www.zdqh.com/about/news_info.php?1627
2017-04-18,【中大期货金属(有色金属)日报20170418——中国数据提振乐观情绪 新疆昌吉削减铝产能 基本,http://www.zdqh.com/about/news_info.php?1626
2017-04-15,【中大期货金属(有色)周报20170417——地缘政治搅局 下游需求旺季不旺 基本金属震荡回落】,http://www.zdqh.com/about/news_info.php?1619
2017-04-14,【中大期货金属（黄金）日报20170414——地缘政治风险频发，金银冲高】,http://www.zdqh.com/about/news_info.php?1615
2017-04-14,【中大期货金属(有色金属)日报20170414——特朗普打压强势美元 中国3月进口环比回升 基本,http://www.zdqh.com/about/news_info.php?1612
2017-04-13,【中大期货金属（黄金）日报20170413——川普反水言论，金银突破200均线】,http://www.zdqh.com/about/news_info.php?1608
2017-04-13,【中大期货金属(有色金属)日报20170413——地缘政治忧虑升温 美国政府基建承诺落空 基本金,http://www.zdqh.com/about/news_info.php?1605
2017-04-12,【中大期货金属（黄金）日报20170412——地缘政治风险酝酿，金银冲击200均线】,http://www.zdqh.com/about/news_info.php?1601
2017-04-12,【中大期货金属(有色金属)日报20170412——南方铜业秘鲁铜矿罢工 韦凡塔精锌产量激增 基本,http://www.zdqh.com/about/news_info.php?1599
2017-04-11,【中大期货金属（黄金）日报20170411——关注美空袭后续，金银探底回升】,http://www.zdqh.com/about/news_info.php?1595
2017-04-11,【中大期货金属(有色金属)日报20170411——地缘政治忧虑升级 国内消费旺季不旺 基本金属震,http://www.zdqh.com/about/news_info.php?1592
2017-04-08,【中大期货金属(有色)周报20170403——国内需求前景好坏不一 基本面呈现分化 基本金属涨跌,http://www.zdqh.com/about/news_info.php?1584
2017-04-07,【中大期货金属（黄金）日报20170407——欧央行鸽派纪要，金银回落】,http://www.zdqh.com/about/news_info.php?1578
2017-04-06,【中大期货金属（黄金）日报20170406——联储纪要维持鸽派，金银探底回升】,http://www.zdqh.com/about/news_info.php?1574
2017-04-05,【中大期货金属（黄金）日报20170405——特朗普二度医保案冲刺被泼冷水，金银震荡】,http://www.zdqh.com/about/news_info.php?1567
2017-04-01,【中大期货金属(有色)周报20170403——国内需求前景好坏不一 基本面呈现分化 基本金属涨跌,http://www.zdqh.com/about/news_info.php?1566
2017-03-31,【中大期货金属（黄金）日报20170331——美经济数据向好，金银震荡】,http://www.zdqh.com/about/news_info.php?1564
2017-03-31,【中大期货金属(有色金属)日报20170331——中国数据即将发布 VS 美联储官员鹰派言论 基本金,http://www.zdqh.com/about/news_info.php?1560
2017-03-30,【中大期货金属（黄金）日报20170330——美股反弹，金回落银补涨】,http://www.zdqh.com/about/news_info.php?1554
2017-03-30,【中大期货金属(有色金属)日报20170330——市场再度炒作中国铝减产计划 铝引领基本金属继,http://www.zdqh.com/about/news_info.php?1553
2017-03-29,【中大期货金属（黄金）日报20170329——美股反弹，金回落银补涨】,http://www.zdqh.com/about/news_info.php?1546
2017-03-29,【中大期货金属(有色金属)日报20170329——市场忧虑情绪下降 中国铜二季度加工费回落 铜引,http://www.zdqh.com/about/news_info.php?1545
2017-03-28,【中大期货金属（黄金）日报20170328——医改乌云未消，金银继续反弹】,http://www.zdqh.com/about/news_info.php?1539
2017-03-28,【中大期货金属(有色金属)日报20170328——特朗普医改法案被撤 美元先扬后抑 基本金属全线,http://www.zdqh.com/about/news_info.php?1538
2017-03-25,【中大期货金属(有色)周报20170327——智利铜矿罢工一波三折 美联储密集表态 基本金属进一,http://www.zdqh.com/about/news_info.php?1530
2017-03-24,【中大期货金属（黄金）日报20170324——金强银弱继续反弹】,http://www.zdqh.com/about/news_info.php?1523
2017-03-24,【中大期货金属(有色金属)日报20170324——智利罢工结束 欧美经济数据回升 内外盘基本金属,http://www.zdqh.com/about/news_info.php?1522
2017-03-23,【中大期货金属（黄金）日报20170323——伦敦恐怖袭击，金强银弱继续反弹】,http://www.zdqh.com/about/news_info.php?1517
2017-03-23,【中大期货金属(有色金属)日报20170323——必和必拓无限期暂停智利铜矿生产 铜带领基本金,http://www.zdqh.com/about/news_info.php?1513
2017-03-22,【中大期货金属（黄金）日报20170322——美股回落，金强银弱反弹】,http://www.zdqh.com/about/news_info.php?1508
2017-03-22,【中大期货金属(有色金属)日报20170322——智利与印尼铜矿供应中断问题有所缓和 铜引领基,http://www.zdqh.com/about/news_info.php?1504
2017-03-21,【中大期货金属（黄金）日报20170321——预期落地，金强银弱反弹】,http://www.zdqh.com/about/news_info.php?1498
2017-03-21,【中大期货金属(有色金属)日报20170321——中国加大楼市调控政策 交易所库存预期上升 基本,http://www.zdqh.com/about/news_info.php?1494
2017-03-18,【中大期货金属(有色)周报20170320——美联储加息落下帷幕 供需忧虑炒作持续 基本金属内外,http://www.zdqh.com/about/news_info.php?1484
2017-03-17,【中大期货金属（黄金）日报20170317——BOE加息预期酝酿，金强银弱反弹】,http://www.zdqh.com/about/news_info.php?1479
2017-03-17,【中大期货金属(有色金属)日报20170317——美联储如期加息但未暗示将加速收紧政策 大部分,http://www.zdqh.com/about/news_info.php?1475
2017-03-16,【中大期货金属（黄金）日报20170316——美联储如预期加息，金银落地反弹】,http://www.zdqh.com/about/news_info.php?1470
2017-03-16,【中大期货金属(有色金属)日报20170316——美元走软与供应干扰犹存抵消联储加息预期 大部,http://www.zdqh.com/about/news_info.php?1467
2017-03-15,【中大期货金属（黄金）日报20170315——美联储议息会议前，金银短线盘整】,http://www.zdqh.com/about/news_info.php?1460
2017-03-15,【中大期货金属(有色金属)日报20170315——美联储加息预期上升VS欧洲政治乱局持续 基本金,http://www.zdqh.com/about/news_info.php?1458
2017-03-14,【中大期货金属（黄金）日报20170314——欧央行加息预期，金银短线反弹】,http://www.zdqh.com/about/news_info.php?1453
2017-03-14,【中大期货金属(有色金属)日报20170314——秘鲁铜矿罢工 美元疲软 黑色系暴涨 内外基本金,http://www.zdqh.com/about/news_info.php?1448
2017-03-11,【中大期货金属(有色)周报20170313——全球宏观经济前景与金属供需基本面均发生变化 铜与,http://www.zdqh.com/about/news_info.php?1440
2017-03-10,【中大期货金属（黄金）日报20170310——ECB观望，美元金银同跌】,http://www.zdqh.com/about/news_info.php?1431
2017-03-10,【中大期货金属(有色金属)日报20170310——智利铜供应有望缓解 菲环保部长任命存变数 铜与,http://www.zdqh.com/about/news_info.php?1430
2017-03-09,【中大期货金属（黄金）日报20170309——小非农好于预期，金银继续回落】,http://www.zdqh.com/about/news_info.php?1423
2017-03-09,【中大期货金属(有色金属)日报20170309——中国铜进口数据不佳 伦铜库存持续增加 铜引领基,http://www.zdqh.com/about/news_info.php?1420
2017-03-08,【中大期货金属（黄金）日报20170308——加息渐进，金银继续回落】,http://www.zdqh.com/about/news_info.php?1418
2016-06-24,【中大期货金属(有色金属)日报20160624——市场翘首以待英国公投结果 基本金属继续缓步上,http://www.zdqh.com/about/news_info.php?1211
2016-06-23,【中大期货金属(有色金属)日报20160623——英国留欧预期增强VS耶伦半年度证词 基本金属内,http://www.zdqh.com/about/news_info.php?1209
2016-06-22,【中大期货金属(有色金属)日报20160622——中国铜出口激增VS英国退欧前景 基本金属外强内,http://www.zdqh.com/about/news_info.php?1207
2016-06-20,【中大期货金属(有色)周报20160621——美联储按兵不动VS英国退欧公投 内外盘基本金属持续,http://www.zdqh.com/about/news_info.php?1204
2016-06-20,【中大期货金属(有色金属)日报20160620——英国退欧忧虑有所缓解 美元疲软 油价回升 基本,http://www.zdqh.com/about/news_info.php?1203
2016-06-08,【中大期货金属(有色金属)日报20160608——中国数据即将公布 中国需求忧虑情绪重燃 基本金,http://www.zdqh.com/about/news_info.php?1189
2016-06-04,【中大期货金属(有色金属)日报20160606——美非农就业数据令人失望 美元急速回落 基本金属,http://www.zdqh.com/about/news_info.php?1182
2016-06-03,【中大期货金属(有色金属)日报20160603——欧央行会议与OPEC会议搅局 基本金属再度分化】,http://www.zdqh.com/about/news_info.php?1179
2016-06-02,【中大期货金属(有色金属)日报20160602——国际油价快速拉升VS美联储经济褐皮书 基本金属,http://www.zdqh.com/about/news_info.php?1175
2016-06-01,【中大期货金属(有色金属)日报20160601——美元震荡走强 中国忧虑情绪重燃 基本金属维持分,http://www.zdqh.com/about/news_info.php?1168
2016-05-30,【中大期货金属(有色)周报20160531——美联储官员鹰派表态VS美元疲软与油价回升 基本金属,http://www.zdqh.com/about/news_info.php?1158
2016-05-30,【中大期货金属(有色金属)日报20160530——美国GDP逊于预期 耶伦发表鹰派言论 基本金属持续,http://www.zdqh.com/about/news_info.php?1157
2016-05-27,【中大期货金属(有色金属)日报20160527——美国数据来袭VS美联储高官表态 基本金属持续分,http://www.zdqh.com/about/news_info.php?1155
2016-05-26,【中大期货金属(有色金属)日报20160526——美联储官员鹰派言论再现 美国新房销售创新高 基,http://www.zdqh.com/about/news_info.php?1152
2016-05-25,【中大期货金属(有色金属)日报20160525——空头回补助推金属价格 美元指数回升限制涨幅 内,http://www.zdqh.com/about/news_info.php?1148
2016-05-21,【中大期货金属(有色)周报20160524——美联储鹰派言论VS全球金属供需过剩格局延续 基本金,http://www.zdqh.com/about/news_info.php?1138
2016-05-21,【中大期货金属(有色金属)日报20160523——美元指数走强PK黑金属反弹带动 基本金属内强外,http://www.zdqh.com/about/news_info.php?1137
2016-05-20,【中大期货金属(有色金属)日报20160520——美联储鹰派言论使得美元指数回升 基本金属持续,http://www.zdqh.com/about/news_info.php?1131
2016-05-19,【中大期货金属(有色金属)日报20160519——美联储鹰派言论 VS 4月议息会议纪要 基本金属震,http://www.zdqh.com/about/news_info.php?1127
2016-05-18,【中大期货金属（黄金）日报20160518——美CPI符合预期，金银震荡整理】,http://www.zdqh.com/about/news_info.php?1123
2016-05-18,【中大期货金属(有色金属)日报20160518——美元宽幅震荡 油价持续回升 联储官员轮番上阵,http://www.zdqh.com/about/news_info.php?1120
2016-05-17,【中大期货金属（黄金）周报20160517——美元技术反弹，金银延续震荡】,http://www.zdqh.com/about/news_info.php?1118
2016-05-15,【中大期货金属（黄金）日报20160516——美零售好转，金银震荡整理】,http://www.zdqh.com/about/news_info.php?1110
2016-05-14,【中大期货金属(有色)周报20160517——美联储官员密集发声 基本面好坏不一 基本金属继续分,http://www.zdqh.com/about/news_info.php?1109
2016-05-14,【中大期货金属(有色金属)日报20160516——国内忧虑情绪重燃 美元指数大幅反弹 内外盘基本,http://www.zdqh.com/about/news_info.php?1108
2016-05-13,【中大期货金属(有色金属)日报20160513——美联储官员密集表态 美元指数回升 基本金属内强,http://www.zdqh.com/about/news_info.php?1104
2016-05-12,【中大期货金属(有色金属)日报20160512——美元指数疲软 国际原油价格继续回升 基本金属持,http://www.zdqh.com/about/news_info.php?1098
2016-05-11,【中大期货金属(有色金属)日报20160511——中国数据好坏不一VS美联储加息前景 基本金属再,http://www.zdqh.com/about/news_info.php?1090
2016-05-09,【中大期货金属(有色)周报20160510——全球制造业数据疲软VS美非农业就业数据疲软 内外盘,http://www.zdqh.com/about/news_info.php?1077
2016-05-09,【中大期货金属(有色金属)日报20160509——内盘多重利空压制VS美非农就业数据疲软 基本金,http://www.zdqh.com/about/news_info.php?1074
2016-05-06,【中大期货金属（黄金）日报20160506——美国数据不佳，金银高位震荡】,http://www.zdqh.com/about/news_info.php?1071
2016-05-06,【中大期货金属(有色金属)日报20160506——中国忧虑情绪持续VS美联储官员讲话 基本金属持,http://www.zdqh.com/about/news_info.php?1070
2016-05-05,【中大期货金属（黄金）日报20160505——美元超跌反弹，金银高位回落】,http://www.zdqh.com/about/news_info.php?1067
2016-05-05,【中大期货金属(有色金属)日报20160505——全球制造业PMI不及预期引发市场忧虑情绪 基本金,http://www.zdqh.com/about/news_info.php?1065
2016-05-04,【中大期货金属(有色金属)日报20160504——全球经济前景VS资金流入助推期价 基本金属内强,http://www.zdqh.com/about/news_info.php?1059
2016-05-03,【中大期货金属（黄金）周报20160503——日欧货币齐升，金银趋势性行情确立】,http://www.zdqh.com/about/news_info.php?1055
2016-05-03,【中大期货金属(有色)周报20160503——国内交易所加强监管VS美联储议息会议 内外盘基本金,http://www.zdqh.com/about/news_info.php?1053
2016-04-29,【中大期货金属（黄金）日报20160429——日央行超预期宽松落空，金银再度冲击高位】,http://www.zdqh.com/about/news_info.php?1051
2016-04-29,【中大期货金属(有色金属)日报20160429——美联储加息前景迷茫VS中国加大投机监管 基本金,http://www.zdqh.com/about/news_info.php?1049
2016-04-28,【中大期货金属（黄金）日报20160428——联储会议暂时排除外部风险，金银高位盘整】,http://www.zdqh.com/about/news_info.php?1042
2016-04-28,【中大期货金属(有色金属)日报20160428——市场忧虑情绪VS美联储议息会议 基本金属震荡回,http://www.zdqh.com/about/news_info.php?1041
2016-04-27,【中大期货金属（黄金）日报20160427——金银跟随螺纹剧烈波动，短线试多为主】,http://www.zdqh.com/about/news_info.php?1034
2016-04-27,【中大期货金属(有色金属)日报20160427——美联储加息前景VS中国需求前景 基本金属内外盘,http://www.zdqh.com/about/news_info.php?1033
2016-04-25,【中大期货金属(有色)周报20160426——资金推动成本周基本金属上涨主要动因 内外盘基本金,http://www.zdqh.com/about/news_info.php?1023
2016-04-25,【中大期货金属(有色金属)日报20160425——市场乐观情绪持续炒作中国乐观预期 基本金属内,http://www.zdqh.com/about/news_info.php?1022
2016-04-25,【中大期货金属（黄金）日报20160425——金银跟随螺纹剧烈波动，短线观望为主】,http://www.zdqh.com/about/news_info.php?1017
2016-04-22,【中大期货金属（黄金）日报20160422——金银跟随螺纹暴动，趋势做多为主】,http://www.zdqh.com/about/news_info.php?1014
2016-04-22,【中大期货金属(有色金属)日报20160422——市场高调炒作欧央行议息会议与中国进出口数据,http://www.zdqh.com/about/news_info.php?1013
2016-04-21,【中大期货金属(有色金属)日报20160421——全球金属供需过剩不敌原油价格大幅反弹 基本金,http://www.zdqh.com/about/news_info.php?1006
2016-04-21,【中大期货金属（黄金）日报20160421——金银短线跟随大宗补涨】,http://www.zdqh.com/about/news_info.php?1005
